Text	Coref	Values
Minh Thiên, sinh viên Đại học Quốc tế  -  Đại học quốc gia TP HCM, có chuyến đi dài ngày đến Hà Giang cuối tháng 11 và chụp bộ ảnh các khu chợ này.	(('Đại học quốc gia', 42, 57), ('ngày', 84, 87))	False
Minh Thiên, sinh viên Đại học Quốc tế  -  Đại học quốc gia TP HCM, có chuyến đi dài ngày đến Hà Giang cuối tháng 11 và chụp bộ ảnh các khu chợ này.	(('Đại học quốc gia', 42, 57), ('Hà Giang cuối tháng', 93, 111))	False
Minh Thiên, sinh viên Đại học Quốc tế  -  Đại học quốc gia TP HCM, có chuyến đi dài ngày đến Hà Giang cuối tháng 11 và chụp bộ ảnh các khu chợ này.	(('Đại học quốc gia', 42, 57), ('bộ ảnh', 124, 129))	False
Minh Thiên, sinh viên Đại học Quốc tế  -  Đại học quốc gia TP HCM, có chuyến đi dài ngày đến Hà Giang cuối tháng 11 và chụp bộ ảnh các khu chợ này.	(('Đại học quốc gia', 42, 57), ('khu chợ này', 135, 145))	False
Minh Thiên, sinh viên Đại học Quốc tế  -  Đại học quốc gia TP HCM, có chuyến đi dài ngày đến Hà Giang cuối tháng 11 và chụp bộ ảnh các khu chợ này.	(('ngày', 84, 87), ('Hà Giang cuối tháng', 93, 111))	False
Minh Thiên, sinh viên Đại học Quốc tế  -  Đại học quốc gia TP HCM, có chuyến đi dài ngày đến Hà Giang cuối tháng 11 và chụp bộ ảnh các khu chợ này.	(('ngày', 84, 87), ('bộ ảnh', 124, 129))	False
Minh Thiên, sinh viên Đại học Quốc tế  -  Đại học quốc gia TP HCM, có chuyến đi dài ngày đến Hà Giang cuối tháng 11 và chụp bộ ảnh các khu chợ này.	(('ngày', 84, 87), ('khu chợ này', 135, 145))	False
Minh Thiên, sinh viên Đại học Quốc tế  -  Đại học quốc gia TP HCM, có chuyến đi dài ngày đến Hà Giang cuối tháng 11 và chụp bộ ảnh các khu chợ này.	(('Hà Giang cuối tháng', 93, 111), ('bộ ảnh', 124, 129))	False
Minh Thiên, sinh viên Đại học Quốc tế  -  Đại học quốc gia TP HCM, có chuyến đi dài ngày đến Hà Giang cuối tháng 11 và chụp bộ ảnh các khu chợ này.	(('Hà Giang cuối tháng', 93, 111), ('khu chợ này', 135, 145))	False
Minh Thiên, sinh viên Đại học Quốc tế  -  Đại học quốc gia TP HCM, có chuyến đi dài ngày đến Hà Giang cuối tháng 11 và chụp bộ ảnh các khu chợ này.	(('bộ ảnh', 124, 129), ('khu chợ này', 135, 145))	False
Người đứng đầu một bộ lạc là Sheikh. Chức vị này thường cha truyền con nối.	(('Người đứng đầu một bộ lạc', 0, 24), ('Sheikh', 29, 34))	True
Người đứng đầu một bộ lạc là Sheikh. Chức vị này thường cha truyền con nối.	(('Người đứng đầu một bộ lạc', 0, 24), ('Chức vị này', 37, 47))	True
Người đứng đầu một bộ lạc là Sheikh. Chức vị này thường cha truyền con nối.	(('Người đứng đầu một bộ lạc', 0, 24), ('cha', 56, 58))	False
Người đứng đầu một bộ lạc là Sheikh. Chức vị này thường cha truyền con nối.	(('Người đứng đầu một bộ lạc', 0, 24), ('con', 67, 69))	True
Người đứng đầu một bộ lạc là Sheikh. Chức vị này thường cha truyền con nối.	(('Sheikh', 29, 34), ('Chức vị này', 37, 47))	False
Người đứng đầu một bộ lạc là Sheikh. Chức vị này thường cha truyền con nối.	(('Sheikh', 29, 34), ('cha', 56, 58))	False
Người đứng đầu một bộ lạc là Sheikh. Chức vị này thường cha truyền con nối.	(('Sheikh', 29, 34), ('con', 67, 69))	False
Người đứng đầu một bộ lạc là Sheikh. Chức vị này thường cha truyền con nối.	(('Chức vị này', 37, 47), ('cha', 56, 58))	False
Người đứng đầu một bộ lạc là Sheikh. Chức vị này thường cha truyền con nối.	(('Chức vị này', 37, 47), ('con', 67, 69))	False
Người đứng đầu một bộ lạc là Sheikh. Chức vị này thường cha truyền con nối.	(('cha', 56, 58), ('con', 67, 69))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('Chiến thắng trước Australia', 0, 26), ('trận đấu thứ 1.000', 31, 48))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('Chiến thắng trước Australia', 0, 26), ('Messi', 54, 58))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('Chiến thắng trước Australia', 0, 26), ('sự nghiệp', 66, 74))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('Chiến thắng trước Australia', 0, 26), ('mình', 102, 105))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('Chiến thắng trước Australia', 0, 26), ('Anh', 108, 110))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('Chiến thắng trước Australia', 0, 26), ('đồng đội', 121, 128))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('Chiến thắng trước Australia', 0, 26), ('khởi đầu khó khăn', 136, 152))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('Chiến thắng trước Australia', 0, 26), ('trận', 177, 180))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('trận đấu thứ 1.000', 31, 48), ('Messi', 54, 58))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('trận đấu thứ 1.000', 31, 48), ('sự nghiệp', 66, 74))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('trận đấu thứ 1.000', 31, 48), ('mình', 102, 105))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('trận đấu thứ 1.000', 31, 48), ('Anh', 108, 110))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('trận đấu thứ 1.000', 31, 48), ('đồng đội', 121, 128))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('trận đấu thứ 1.000', 31, 48), ('khởi đầu khó khăn', 136, 152))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('trận đấu thứ 1.000', 31, 48), ('trận', 177, 180))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('Messi', 54, 58), ('sự nghiệp', 66, 74))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('Messi', 54, 58), ('mình', 102, 105))	True
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('Messi', 54, 58), ('Anh', 108, 110))	True
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('Messi', 54, 58), ('đồng đội', 121, 128))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('Messi', 54, 58), ('khởi đầu khó khăn', 136, 152))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('Messi', 54, 58), ('trận', 177, 180))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('sự nghiệp', 66, 74), ('mình', 102, 105))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('sự nghiệp', 66, 74), ('Anh', 108, 110))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('sự nghiệp', 66, 74), ('đồng đội', 121, 128))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('sự nghiệp', 66, 74), ('khởi đầu khó khăn', 136, 152))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('sự nghiệp', 66, 74), ('trận', 177, 180))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('mình', 102, 105), ('Anh', 108, 110))	True
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('mình', 102, 105), ('đồng đội', 121, 128))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('mình', 102, 105), ('khởi đầu khó khăn', 136, 152))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('mình', 102, 105), ('trận', 177, 180))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('Anh', 108, 110), ('đồng đội', 121, 128))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('Anh', 108, 110), ('khởi đầu khó khăn', 136, 152))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('Anh', 108, 110), ('trận', 177, 180))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('đồng đội', 121, 128), ('khởi đầu khó khăn', 136, 152))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('đồng đội', 121, 128), ('trận', 177, 180))	False
Chiến thắng trước Australia là trận đấu thứ 1.000 của Messi trong sự nghiệp thi đấu chuyên nghiệp của mình. Anh cùng các đồng đội đã có khởi đầu khó khăn tại World Cup 2022 sau trận thua Saudi Arabia 1 - 2.	(('khởi đầu khó khăn', 136, 152), ('trận', 177, 180))	False
Chu Lâm sinh năm 1952, đóng phim từ đầu thập niên 1980, lưu dấu ấn sâu đậm với vai nữ vương si tình Đường Tăng trong Tây du ký của đạo diễn Dương Khiết. Sau Nắng khắp nhân gian năm 2013, bà thôi đóng phim nhưng thi thoảng diễn kịch sân khấu, tham gia chương trình đọc thơ trên truyền hình.	(('Chu Lâm sinh năm 1952', 0, 20), ('phim từ đầu thập niên 1980', 28, 53))	False
Chu Lâm sinh năm 1952, đóng phim từ đầu thập niên 1980, lưu dấu ấn sâu đậm với vai nữ vương si tình Đường Tăng trong Tây du ký của đạo diễn Dương Khiết. Sau Nắng khắp nhân gian năm 2013, bà thôi đóng phim nhưng thi thoảng diễn kịch sân khấu, tham gia chương trình đọc thơ trên truyền hình.	(('Chu Lâm sinh năm 1952', 0, 20), ('vai nữ', 79, 84))	False
Chu Lâm sinh năm 1952, đóng phim từ đầu thập niên 1980, lưu dấu ấn sâu đậm với vai nữ vương si tình Đường Tăng trong Tây du ký của đạo diễn Dương Khiết. Sau Nắng khắp nhân gian năm 2013, bà thôi đóng phim nhưng thi thoảng diễn kịch sân khấu, tham gia chương trình đọc thơ trên truyền hình.	(('Chu Lâm sinh năm 1952', 0, 20), ('si tình Đường Tăng', 92, 109))	False
